,id,nomeEleitoral,siglaPartido,UF,urlFoto,email,nomeCivil,escolaridade,ufNascimento,sexo
410,204387,Sargento Fahur,PSD,PR,https://www.camara.leg.br/internet/deputado/bandep/204387.jpg,dep.sargentofahur@camara.leg.br,GILSON CARDOSO FAHUR,Ensino Fundamental,PR,M
411,73808,Sérgio Brito,PSD,BA,https://www.camara.leg.br/internet/deputado/bandep/73808.jpg,dep.sergiobrito@camara.leg.br,SÉRGIO LUÍS LACERDA BRITO,Superior,BA,M
412,204557,Sidney Leite,PSD,AM,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg,dep.sidneyleite@camara.leg.br,SIDNEY RICARDO DE OLIVEIRA LEITE,Superior,AM,M
413,92776,Stefano Aguiar,PSD,MG,https://www.camara.leg.br/internet/deputado/bandep/92776.jpg,dep.stefanoaguiar@camara.leg.br,STEFANO AGUIAR DOS SANTOS,Superior,MG,M
414,204396,Vermelho,PSD,PR,https://www.camara.leg.br/internet/deputado/bandep/204396.jpg,dep.vermelho@camara.leg.br,NELSI COGUETTO MARIA,Superior,PR,M
415,204560,Adolfo Viana,PSDB,BA,https://www.camara.leg.br/internet/deputado/bandep/204560.jpg,dep.adolfoviana@camara.leg.br,ADOLFO VIANA DE CASTRO NETO,Superior,BA,M
416,74646,Aécio Neves,PSDB,MG,https://www.camara.leg.br/internet/deputado/bandep/74646.jpg,dep.aecioneves@camara.leg.br,AÉCIO NEVES DA CUNHA,Superior,MG,M
417,204544,Alexandre Frota,PSDB,SP,https://www.camara.leg.br/internet/deputado/bandep/204544.jpg,dep.alexandrefrota@camara.leg.br,ALEXANDRE FROTA DE ANDRADE,Ensino Médio,RJ,M
418,204358,Beto Pereira,PSDB,MS,https://www.camara.leg.br/internet/deputado/bandep/204358.jpg,dep.betopereira@camara.leg.br,HUMBERTO REZENDE PEREIRA,Superior,MS,M
419,207176,Bia Cavassa,PSDB,MS,https://www.camara.leg.br/internet/deputado/bandep/207176.jpg,dep.biacavassa@camara.leg.br,BEATRIZ ROSALIA RIBEIRO CAVASSA DE OLIVEIRA,Superior,MS,F
420,160589,Bruna Furlan,PSDB,SP,https://www.camara.leg.br/internet/deputado/bandep/160589.jpg,dep.brunafurlan@camara.leg.br,BRUNA DIAS FURLAN,Pós-Graduação,SP,F
421,74262,Carlos Sampaio,PSDB,SP,https://www.camara.leg.br/internet/deputado/bandep/74262.jpg,dep.carlossampaio@camara.leg.br,CARLOS HENRIQUE FOCESI SAMPAIO,Superior,SP,M
422,178876,Célio Silveira,PSDB,GO,https://www.camara.leg.br/internet/deputado/bandep/178876.jpg,dep.celiosilveira@camara.leg.br,CELIO ANTONIO DA SILVEIRA,Superior,GO,M
423,204496,Celso Sabino,PSDB,PA,https://www.camara.leg.br/internet/deputado/bandep/204496.jpg,dep.celsosabino@camara.leg.br,CELSO SABINO DE OLIVEIRA,Doutorado,PA,M
424,204409,Daniel Trzeciak,PSDB,RS,https://www.camara.leg.br/internet/deputado/bandep/204409.jpg,dep.danieltrzeciak@camara.leg.br,DANIEL TRZECIAK DUARTE,Superior,RS,M
425,62881,Danilo Forte,PSDB,CE,https://www.camara.leg.br/internet/deputado/bandep/62881.jpg,dep.daniloforte@camara.leg.br,FRANCISCO DANILO BASTOS FORTE,Superior,CE,M
426,160758,Domingos Sávio,PSDB,MG,https://www.camara.leg.br/internet/deputado/bandep/160758.jpg,dep.domingossavio@camara.leg.br,DOMINGOS SÁVIO CAMPOS RESENDE,Pós-Graduação,MG,M
427,204421,Edna Henrique,PSDB,PB,https://www.camara.leg.br/internet/deputado/bandep/204421.jpg,dep.ednahenrique@camara.leg.br,EDNACE ALVES SILVESTRE HENRIQUE,Superior,BA,F
428,74655,Eduardo Barbosa,PSDB,MG,https://www.camara.leg.br/internet/deputado/bandep/74655.jpg,dep.eduardobarbosa@camara.leg.br,EDUARDO LUIZ BARROS BARBOSA,Pós-Graduação,MG,M
429,178977,Eduardo Cury,PSDB,SP,https://www.camara.leg.br/internet/deputado/bandep/178977.jpg,dep.eduardocury@camara.leg.br,EDUARDO PEDROSA CURY,Superior,SP,M
430,178966,Geovania de Sá,PSDB,SC,https://www.camara.leg.br/internet/deputado/bandep/178966.jpg,dep.geovaniadesa@camara.leg.br,Geovânia de Sá,Pós-Graduação,SC,F
431,204404,Lucas Redecker,PSDB,RS,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg,dep.lucasredecker@camara.leg.br,LUCAS BELLO REDECKER,Superior Incompleto,RS,M
432,204471,Mara Rocha,PSDB,AC,https://www.camara.leg.br/internet/deputado/bandep/204471.jpg,dep.mararocha@camara.leg.br,CYLMARA FERNANDES DA ROCHA GRIPP,Superior,AC,F
433,178956,Mariana Carvalho,PSDB,RO,https://www.camara.leg.br/internet/deputado/bandep/178956.jpg,dep.marianacarvalho@camara.leg.br,MARIANA FONSECA RIBEIRO CARVALHO DE MORAES,Superior,SP,F
434,178984,Miguel Haddad,PSDB,SP,https://www.camara.leg.br/internet/deputado/bandep/178984.jpg,dep.miguelhaddad@camara.leg.br,MIGUEL MOUBADDA HADDAD,Superior,SP,M
435,74352,Nilson Pinto,PSDB,PA,https://www.camara.leg.br/internet/deputado/bandep/74352.jpg,dep.nilsonpinto@camara.leg.br,NILSON PINTO DE OLIVEIRA,Doutorado,PA,M
436,141515,Otavio Leite,PSDB,RJ,https://www.camara.leg.br/internet/deputado/bandep/141515.jpg,dep.otavioleite@camara.leg.br,OTAVIO SANTOS SILVA LEITE,Mestrado Incompleto,SE,M
437,141516,Paulo Abi-Ackel,PSDB,MG,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg,dep.pauloabiackel@camara.leg.br,PAULO ABI-ACKEL,Mestrado,MG,M
438,178912,Pedro Cunha Lima,PSDB,PB,https://www.camara.leg.br/internet/deputado/bandep/178912.jpg,dep.pedrocunhalima@camara.leg.br,PEDRO OLIVEIRA CUNHA LIMA,Mestrado,PB,M
439,178844,Pedro Vilela,PSDB,AL,https://www.camara.leg.br/internet/deputado/bandep/178844.jpg,dep.pedrovilela@camara.leg.br,PEDRO TORRES BRANDÃO VILELA,Superior,AL,M
440,141531,Rodrigo de Castro,PSDB,MG,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg,dep.rodrigodecastro@camara.leg.br,RODRIGO BATISTA DE CASTRO,Mestrado,MG,M
441,204357,Rose Modesto,PSDB,MS,https://www.camara.leg.br/internet/deputado/bandep/204357.jpg,dep.rosemodesto@camara.leg.br,ROSIANE MODESTO  DE OLIVEIRA,Superior,MS,F
442,178935,Rossoni,PSDB,PR,https://www.camara.leg.br/internet/deputado/bandep/178935.jpg,dep.rossoni@camara.leg.br,VALDIR LUIZ ROSSONI,Superior,PR,M
443,160635,Ruy Carneiro,PSDB,PB,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg,dep.ruycarneiro@camara.leg.br,RUY MANUEL CARNEIRO BARBOSA DE ACA BELCHIOR,Superior,PB,M
444,178990,Samuel Moreira,PSDB,SP,https://www.camara.leg.br/internet/deputado/bandep/178990.jpg,dep.samuelmoreira@camara.leg.br,SAMUEL MOREIRA DA SILVA JUNIOR,Superior,MG,M
445,178961,Shéridan,PSDB,RR,https://www.camara.leg.br/internet/deputado/bandep/178961.jpg,dep.sheridan@camara.leg.br,SHÉRIDAN ESTÉRFANY OLIVEIRA,Superior,RR,F
446,204466,Tereza Nelma,PSDB,AL,https://www.camara.leg.br/internet/deputado/bandep/204466.jpg,dep.terezanelma@camara.leg.br,TEREZA NELMA DA SILVA PORTO VIANA SOARES,Pós-Graduação,AL,F
447,141553,Vanderlei Macris,PSDB,SP,https://www.camara.leg.br/internet/deputado/bandep/141553.jpg,dep.vanderleimacris@camara.leg.br,VANDERLEI MACRIS,Superior,SP,M
448,178992,Vitor Lippi,PSDB,SP,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg,dep.vitorlippi@camara.leg.br,VITOR LIPPI,Superior,SP,M
449,204521,Abou Anni,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/204521.jpg,dep.abouanni@camara.leg.br,PAULO SERGIO ABOU ANNI,Superior,SP,M
450,204545,Alê Silva,PSL,MG,https://www.camara.leg.br/internet/deputado/bandep/204545.jpg,dep.alesilva@camara.leg.br,ALESSANDRA DA SILVA,Pós-Graduação,RJ,F
451,204544,Alexandre Frota,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/204544.jpg,dep.alexandrefrota@camara.leg.br,ALEXANDRE FROTA DE ANDRADE,Ensino Médio,RJ,M
452,204400,Aline Sleutjes,PSL,PR,https://www.camara.leg.br/internet/deputado/bandep/204400.jpg,dep.alinesleutjes@camara.leg.br,ALINE SLEUTJES,Pós-Graduação,PR,F
453,204374,Bia Kicis,PSL,DF,https://www.camara.leg.br/internet/deputado/bandep/204374.jpg,dep.biakicis@camara.leg.br,BEATRIZ KICIS TORRENTS DE SORDI,Superior,RJ,F
454,204388,Bibo Nunes,PSL,RS,https://www.camara.leg.br/internet/deputado/bandep/204388.jpg,dep.bibonunes@camara.leg.br,ALCIBIO MESQUITA BIBO NUNES,Superior Incompleto,RS,M
455,204502,Bozzella,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/204502.jpg,dep.bozzella@camara.leg.br,NICOLINO BOZZELLA JUNIOR,Superior,SP,M
456,204507,Carla Zambelli,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/204507.jpg,dep.carlazambelli@camara.leg.br,CARLA ZAMBELLI SALGADO DE OLIVEIRA,Pós-Graduação,SP,F
457,204460,Carlos Jordy,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204460.jpg,dep.carlosjordy@camara.leg.br,Carlos Roberto Coelho de Mattos Júnior,Superior,RJ,M
458,204369,Caroline de Toni,PSL,SC,https://www.camara.leg.br/internet/deputado/bandep/204369.jpg,dep.carolinedetoni@camara.leg.br,CAROLINE RODRIGUES DE TONI,Mestrado,SC,F
459,204496,Celso Sabino,PSL,PA,https://www.camara.leg.br/internet/deputado/bandep/204496.jpg,dep.celsosabino@camara.leg.br,CELSO SABINO DE OLIVEIRA,Doutorado,PA,M
460,204490,Charlles Evangelista,PSL,MG,https://www.camara.leg.br/internet/deputado/bandep/204490.jpg,dep.charllesevangelista@camara.leg.br,CHARLLES THOMACELLI EVANGELISTA,Superior,MG,M
461,204462,Chris Tonietto,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204462.jpg,dep.christonietto@camara.leg.br,CHRISTINE NOGUEIRA DOS REIS TONIETTO,Superior,RJ,F
462,204376,Coronel Armando,PSL,SC,https://www.camara.leg.br/internet/deputado/bandep/204376.jpg,dep.coronelarmando@camara.leg.br,LUIZ ARMANDO SCHROEDER REIS,Pós-Graduação,RJ,M
463,204378,Coronel Chrisóstomo,PSL,RO,https://www.camara.leg.br/internet/deputado/bandep/204378.jpg,dep.coronelchrisostomo@camara.leg.br,JOAO CHRISÓSTOMO DE MOURA,Superior,AM,M
464,204514,Coronel Tadeu,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/204514.jpg,dep.coroneltadeu@camara.leg.br,MARCIO TADEU ANHAIA DE LEMOS,Mestrado,SP,M
465,204367,Daniel Freitas,PSL,SC,https://www.camara.leg.br/internet/deputado/bandep/204367.jpg,dep.danielfreitas@camara.leg.br,DANIEL COSTA DE FREITAS,Superior,SC,M
466,204454,Daniel Silveira,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204454.jpg,dep.danielsilveira@camara.leg.br,DANIEL LUCIO DA SILVEIRA,Superior,RJ,M
467,204451,Delegado Antônio Furtado,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204451.jpg,dep.delegadoantoniofurtado@camara.leg.br,ANTÔNIO DA LUZ FURTADO,Superior,RJ,M
468,204512,Delegado Marcelo Freitas,PSL,MG,https://www.camara.leg.br/internet/deputado/bandep/204512.jpg,dep.delegadomarcelofreitas@camara.leg.br,MARCELO EDUARDO FREITAS,Doutorado,MG,M
469,204569,Delegado Pablo,PSL,AM,https://www.camara.leg.br/internet/deputado/bandep/204569.jpg,dep.delegadopablo@camara.leg.br,PABLO OLIVA SOUZA,Mestrado,AM,M
470,164359,Delegado Waldir,PSL,GO,https://www.camara.leg.br/internet/deputado/bandep/164359.jpg,dep.delegadowaldir@camara.leg.br,WALDIR SOARES DE OLIVEIRA,Superior,PR,M
471,204351,Dr. Luiz Ovando,PSL,MS,https://www.camara.leg.br/internet/deputado/bandep/204351.jpg,dep.dr.luizovando@camara.leg.br,LUIZ ALBERTO OVANDO,Superior,MS,M
472,81297,Dra. Soraya Manato,PSL,ES,https://www.camara.leg.br/internet/deputado/bandep/81297.jpg,dep.dra.sorayamanato@camara.leg.br,SORAYA DE SOUZA MANNATO,Pós-Graduação,ES,F
473,92346,Eduardo Bolsonaro,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/92346.jpg,dep.eduardobolsonaro@camara.leg.br,EDUARDO NANTES BOLSONARO,Superior,RJ,M
474,204368,Fabio Schiochet,PSL,SC,https://www.camara.leg.br/internet/deputado/bandep/204368.jpg,dep.fabioschiochet@camara.leg.br,FÁBIO LUIZ SCHIOCHET FILHO,Superior Incompleto,SC,M
475,204477,Felício Laterça,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204477.jpg,dep.feliciolaterca@camara.leg.br,FELÍCIO LATERÇA DE ALMEIDA,Superior,RJ,M
476,204398,Felipe Francischini,PSL,PR,https://www.camara.leg.br/internet/deputado/bandep/204398.jpg,dep.felipefrancischini@camara.leg.br,LUIS FELIPE BONATTO FRANCISCHINI,Superior,PR,M
477,204411,Filipe Barros,PSL,PR,https://www.camara.leg.br/internet/deputado/bandep/204411.jpg,dep.filipebarros@camara.leg.br,FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO,Superior,PR,M
478,204473,General Girão,PSL,RN,https://www.camara.leg.br/internet/deputado/bandep/204473.jpg,dep.generalgirao@camara.leg.br,ELIÉSER GIRÃO MONTEIRO FILHO,Doutorado,CE,M
479,204484,General Peternelli,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/204484.jpg,dep.generalpeternelli@camara.leg.br,ROBERTO SEBASTIÃO PETERNELLI JUNIOR,Doutorado,SP,M
480,204513,Guiga Peixoto,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/204513.jpg,dep.guigapeixoto@camara.leg.br,JOSÉ GUILHERME NEGRÃO PEIXOTO,Pós-Graduação,SP,M
481,204442,Gurgel,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204442.jpg,dep.gurgel@camara.leg.br,JOÃO CARLOS SOARES GURGEL,Pós-Graduação,RJ,M
482,204548,Heitor Freire,PSL,CE,https://www.camara.leg.br/internet/deputado/bandep/204548.jpg,dep.heitorfreire@camara.leg.br,HEITOR RODRIGO PEREIRA FREIRE,Mestrado,CE,M
483,204444,Helio Lopes,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204444.jpg,dep.heliolopes@camara.leg.br,HELIO FERNANDO BARBOSA LOPES,Superior,RJ,M
484,204546,Joice Hasselmann,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/204546.jpg,dep.joicehasselmann@camara.leg.br,JOICE CRISTINA HASSELMANN,Superior,PR,F
485,204420,Julian Lemos,PSL,PB,https://www.camara.leg.br/internet/deputado/bandep/204420.jpg,dep.julianlemos@camara.leg.br,GULLIEM CHARLES BEZERRA LEMOS,Superior,PB,M
486,204520,Junio Amaral,PSL,MG,https://www.camara.leg.br/internet/deputado/bandep/204520.jpg,dep.junioamaral@camara.leg.br,GERALDO JUNIO DO AMARAL,Superior Incompleto,MG,M
487,204547,Léo Motta,PSL,MG,https://www.camara.leg.br/internet/deputado/bandep/204547.jpg,dep.leomotta@camara.leg.br,ELIEL MÁRCIO DO CARMO,Superior Incompleto,MG,M
488,204382,Loester Trutis,PSL,MS,https://www.camara.leg.br/internet/deputado/bandep/204382.jpg,dep.loestertrutis@camara.leg.br,LOESTER CARLOS GOMES DE SOUZA,Superior,MS,M
489,196358,Lourival Gomes,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/196358.jpg,dep.lourivalgomes@camara.leg.br,LOURIVAL GOMES DE ALMEIDA,Ensino Fundamental,RJ,M
490,74478,Luciano Bivar,PSL,PE,https://www.camara.leg.br/internet/deputado/bandep/74478.jpg,dep.lucianobivar@camara.leg.br,LUCIANO CALDAS BIVAR,Superior,PE,M
491,204455,Luiz Lima,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204455.jpg,dep.luizlima@camara.leg.br,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,Superior,RJ,M
492,204526,Luiz Philippe de Orleans e Bragança,PSL,SP,https://www.camara.leg.br/internet/deputado/bandep/204526.jpg,dep.luizphilippedeorleansebraganca@camara.leg.br,LUIZ PHILIPPE DE ORLEANS BRAGANÇA,Mestrado,RJ,M
493,204458,Major Fabiana,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204458.jpg,dep.majorfabiana@camara.leg.br,FABIANA SILVA DE SOUZA POUBEL,Superior,RJ,F
494,179000,Marcelo Álvaro Antônio,PSL,MG,https://www.camara.leg.br/internet/deputado/bandep/179000.jpg,dep.marceloalvaroantonio@camara.leg.br,MARCELO HENRIQUE TEIXEIRA DIAS,Superior,MG,M
495,205863,Marcelo Brum,PSL,RS,https://www.camara.leg.br/internet/deputado/bandep/205863.jpg,dep.marcelobrum@camara.leg.br,MARCELO DE BRUM DA COSTA,Ensino Médio Incompleto,RS,M
496,204452,Márcio Labre,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204452.jpg,dep.marciolabre@camara.leg.br,MÁRCIO DA SILVEIRA LABRE,Ensino Técnico,RJ,M
497,204449,Nelson Barbudo,PSL,MT,https://www.camara.leg.br/internet/deputado/bandep/204449.jpg,dep.nelsonbarbudo@camara.leg.br,NELSON NED PREVIDENTE,Ensino Médio,SP,M
498,204415,Nereu Crispim,PSL,RS,https://www.camara.leg.br/internet/deputado/bandep/204415.jpg,dep.nereucrispim@camara.leg.br,NEREU CRISPIM,Superior,RS,M
499,204479,Nicoletti,PSL,RR,https://www.camara.leg.br/internet/deputado/bandep/204479.jpg,dep.nicoletti@camara.leg.br,ANTONIO CARLOS NICOLETTI,Superior,RS,M
500,204446,Professor Joziel,PSL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204446.jpg,dep.professorjoziel@camara.leg.br,JOZIEL FERREIRA CARLOS,Pós-Graduação,RJ,M
501,204565,Professora Dayane Pimentel,PSL,BA,https://www.camara.leg.br/internet/deputado/bandep/204565.jpg,dep.professoradayanepimentel@camara.leg.br,DAYANE JAMILLE CARNEIRO DOS SANTOS PIMENTEL,Pós-Graduação,BA,F
502,204416,Sanderson,PSL,RS,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg,dep.sanderson@camara.leg.br,UBIRATAN ANTUNES SANDERSON,Pós-Graduação,RS,M
503,179587,Vitor Hugo,PSL,GO,https://www.camara.leg.br/internet/deputado/bandep/179587.jpg,dep.vitorhugo@camara.leg.br,VITOR HUGO DE ARAUJO ALMEIDA,Mestrado,BA,M
504,204509,Áurea Carolina,PSOL,MG,https://www.camara.leg.br/internet/deputado/bandep/204509.jpg,dep.aureacarolina@camara.leg.br,ÁUREA CAROLINA DE FREITAS E SILVA,Mestrado,PA,F
505,205548,David Miranda,PSOL,RJ,https://www.camara.leg.br/internet/deputado/bandep/205548.jpg,dep.davidmiranda@camara.leg.br,DAVID MICHAEL DOS SANTOS MIRANDA,Superior,RJ,M
506,204407,Fernanda Melchionna,PSOL,RS,https://www.camara.leg.br/internet/deputado/bandep/204407.jpg,dep.fernandamelchionna@camara.leg.br,FERNANDA MELCHIONNA E SILVA,Superior,RS,F
507,152605,Glauber Braga,PSOL,RJ,https://www.camara.leg.br/internet/deputado/bandep/152605.jpg,dep.glauberbraga@camara.leg.br,GLAUBER DE MEDEIROS BRAGA,Superior,RJ,M
508,73531,Ivan Valente,PSOL,SP,https://www.camara.leg.br/internet/deputado/bandep/73531.jpg,dep.ivanvalente@camara.leg.br,IVAN VALENTE,Superior,SP,M
509,74784,Luiza Erundina,PSOL,SP,https://www.camara.leg.br/internet/deputado/bandep/74784.jpg,dep.luizaerundina@camara.leg.br,LUIZA ERUNDINA DE SOUSA,Mestrado,PB,F
510,76874,Marcelo Freixo,PSOL,RJ,https://www.camara.leg.br/internet/deputado/bandep/76874.jpg,dep.marcelofreixo@camara.leg.br,MARCELO RIBEIRO FREIXO,Superior,RJ,M
511,204535,Sâmia Bomfim,PSOL,SP,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg,dep.samiabomfim@camara.leg.br,SAMIA DE SOUZA BOMFIM,Superior,SP,F
512,204464,Talíria Petrone,PSOL,RJ,https://www.camara.leg.br/internet/deputado/bandep/204464.jpg,dep.taliriapetrone@camara.leg.br,TALIRIA PETRONE SOARES,Mestrado Incompleto,RJ,F
513,215044,Vivi Reis,PSOL,PA,https://www.camara.leg.br/internet/deputado/bandep/215044.jpg,dep.vivireis@camara.leg.br,VIVIANE DA COSTA REIS,Superior,PA,F
514,160508,Afonso Florence,PT,BA,https://www.camara.leg.br/internet/deputado/bandep/160508.jpg,dep.afonsoflorence@camara.leg.br,AFONSO BANDEIRA FLORENCE,Mestrado,BA,M
515,204495,Airton Faleiro,PT,PA,https://www.camara.leg.br/internet/deputado/bandep/204495.jpg,dep.airtonfaleiro@camara.leg.br,AIRTON LUIZ FALEIRO,Ensino Fundamental,RS,M
516,204501,Alencar Santana Braga,PT,SP,https://www.camara.leg.br/internet/deputado/bandep/204501.jpg,dep.alencarsantanabraga@camara.leg.br,ALENCAR SANTANA BRAGA,Superior,SP,M
517,204503,Alexandre Padilha,PT,SP,https://www.camara.leg.br/internet/deputado/bandep/204503.jpg,dep.alexandrepadilha@camara.leg.br,ALEXANDRE ROCHA SANTOS PADILHA,Pós-Graduação,SP,M
518,73433,Arlindo Chinaglia,PT,SP,https://www.camara.leg.br/internet/deputado/bandep/73433.jpg,dep.arlindochinaglia@camara.leg.br,ARLINDO CHIGNALIA JUNIOR,Pós-Graduação,SP,M
519,73701,Benedita da Silva,PT,RJ,https://www.camara.leg.br/internet/deputado/bandep/73701.jpg,dep.beneditadasilva@camara.leg.br,BENEDITA SOUZA DA SILVA SAMPAIO,Superior,RJ,F
520,141335,Beto Faro,PT,PA,https://www.camara.leg.br/internet/deputado/bandep/141335.jpg,dep.betofaro@camara.leg.br,JOSÉ ROBERTO OLIVEIRA FARO,Secundário,PA,M
521,160538,Bohn Gass,PT,RS,https://www.camara.leg.br/internet/deputado/bandep/160538.jpg,dep.bohngass@camara.leg.br,ELVINO JOSÉ BOHN GASS,Pós-Graduação,RS,M
522,204426,Carlos Veras,PT,PE,https://www.camara.leg.br/internet/deputado/bandep/204426.jpg,dep.carlosveras@camara.leg.br,JOSÉ CARLOS VERAS DOS SANTOS,Superior,PE,M
523,141398,Carlos Zarattini,PT,SP,https://www.camara.leg.br/internet/deputado/bandep/141398.jpg,dep.carloszarattini@camara.leg.br,CARLOS ALBERTO ROLIM ZARATTINI,Superior,SP,M
524,204370,Célio Moura,PT,TO,https://www.camara.leg.br/internet/deputado/bandep/204370.jpg,dep.celiomoura@camara.leg.br,CELIO ALVES DE MOURA,Superior,MG,M
525,132504,Enio Verri,PT,PR,https://www.camara.leg.br/internet/deputado/bandep/132504.jpg,dep.enioverri@camara.leg.br,ENIO JOSÉ VERRI,Doutorado,PR,M
526,160575,Erika Kokay,PT,DF,https://www.camara.leg.br/internet/deputado/bandep/160575.jpg,dep.erikakokay@camara.leg.br,ÉRIKA JUCÁ KOKAY,Superior,CE,F
527,204393,Frei Anastacio Ribeiro,PT,PB,https://www.camara.leg.br/internet/deputado/bandep/204393.jpg,dep.freianastacioribeiro@camara.leg.br,ANTONIO RIBEIRO,Superior,PB,M
528,107283,Gleisi Hoffmann,PT,PR,https://www.camara.leg.br/internet/deputado/bandep/107283.jpg,dep.gleisihoffmann@camara.leg.br,GLEISI HELENA HOFFMANN,Pós-Graduação,PR,F
529,178873,Helder Salomão,PT,ES,https://www.camara.leg.br/internet/deputado/bandep/178873.jpg,dep.heldersalomao@camara.leg.br,HELDER IGNACIO SALOMAO,Pós-Graduação,ES,M
530,73482,Henrique Fontana,PT,RS,https://www.camara.leg.br/internet/deputado/bandep/73482.jpg,dep.henriquefontana@camara.leg.br,HENRIQUE FONTANA JÚNIOR,Superior,RS,M
531,178970,João Daniel,PT,SE,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg,dep.joaodaniel@camara.leg.br,JOAO SOMARIVA DANIEL,Ensino Médio,SC,M
532,178857,Jorge Solla,PT,BA,https://www.camara.leg.br/internet/deputado/bandep/178857.jpg,dep.jorgesolla@camara.leg.br,JORGE JOSE SANTOS PEREIRA SOLLA,Doutorado,BA,M
533,141464,José Airton Félix Cirilo,PT,CE,https://www.camara.leg.br/internet/deputado/bandep/141464.jpg,dep.joseairtonfelixcirilo@camara.leg.br,JOSÉ AIRTON FÉLIX CIRILO DA SILVA,Mestrado,CE,M
534,141470,José Guimarães,PT,CE,https://www.camara.leg.br/internet/deputado/bandep/141470.jpg,dep.joseguimaraes@camara.leg.br,JOSÉ NOBRE GUIMARÃES,Superior,CE,M
535,204555,José Ricardo,PT,AM,https://www.camara.leg.br/internet/deputado/bandep/204555.jpg,dep.josericardo@camara.leg.br,JOSÉ RICARDO WENDLING,Pós-Graduação,RS,M
536,209189,Joseildo Ramos,PT,BA,https://www.camara.leg.br/internet/deputado/bandep/209189.jpg,dep.joseildoramos@camara.leg.br,JOSEILDO RIBEIRO RAMOS,Superior,BA,M
537,178825,Leo de Brito,PT,AC,https://www.camara.leg.br/internet/deputado/bandep/178825.jpg,dep.leodebrito@camara.leg.br,LEONARDO CUNHA DE BRITO,Mestrado,AC,M
538,74156,Leonardo Monteiro,PT,MG,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg,dep.leonardomonteiro@camara.leg.br,JOSÉ LEONARDO COSTA MONTEIRO,Superior,MG,M
539,178866,Luizianne Lins,PT,CE,https://www.camara.leg.br/internet/deputado/bandep/178866.jpg,dep.luiziannelins@camara.leg.br,LUIZIANNE DE OLIVEIRA LINS,Mestrado Incompleto,CE,F
540,160535,Marcon,PT,RS,https://www.camara.leg.br/internet/deputado/bandep/160535.jpg,dep.marcon@camara.leg.br,DIONILSO MATEUS MARCON,Primário Incompleto,RS,M
541,74398,Maria do Rosário,PT,RS,https://www.camara.leg.br/internet/deputado/bandep/74398.jpg,dep.mariadorosario@camara.leg.br,MARIA DO ROSÁRIO NUNES,Pós-Graduação,RS,F
542,204428,Marília Arraes,PT,PE,https://www.camara.leg.br/internet/deputado/bandep/204428.jpg,dep.mariliaarraes@camara.leg.br,MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,Superior,PE,F
543,188097,Merlong Solano,PT,PI,https://www.camara.leg.br/internet/deputado/bandep/188097.jpg,dep.merlongsolano@camara.leg.br,MERLONG SOLANO NOGUEIRA,Mestrado,PI,M
544,204453,Natália Bonavides,PT,RN,https://www.camara.leg.br/internet/deputado/bandep/204453.jpg,dep.nataliabonavides@camara.leg.br,NATÁLIA BASTOS BONAVIDES,Mestrado,RN,F
545,178986,Nilto Tatto,PT,SP,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg,dep.niltotatto@camara.leg.br,NILTO IGNACIO TATTO,Superior,RS,M
546,74159,Odair Cunha,PT,MG,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg,dep.odaircunha@camara.leg.br,ODAIR JOSÉ DA CUNHA,Superior,SP,M
