,uri,nome,idLegislaturaInicial,idLegislaturaFinal,nomeCivil,siglaSexo,urlRedeSocial,urlWebsite,dataNascimento,dataFalecimento,ufNascimento,municipioNascimento
3434,https://dadosabertos.camara.leg.br/api/v2/deputados/74130,REGINA LINO,50,50,Regina Amélia D'Alencar Lino Coelho,F,[],[],1952-06-11,,AC,Rio Branco
3437,https://dadosabertos.camara.leg.br/api/v2/deputados/74133,LUIZ ALBERTO,50,54,LUIZ ALBERTO SILVA DOS SANTOS,M,[],[],1953-01-03,,BA,Maragogipe
3438,https://dadosabertos.camara.leg.br/api/v2/deputados/74134,LAMARTINE POSELLA,50,51,LAMARTINE POSELLA SOBRINHO,M,[],[],1961-05-03,,SP,Campinas
3439,https://dadosabertos.camara.leg.br/api/v2/deputados/74135,LUIZ MÁXIMO,49,50,Luiz Benedicto Máximo,M,[],[],1933-03-08,,SP,Jacareí
3440,https://dadosabertos.camara.leg.br/api/v2/deputados/74136,VALDECI OLIVEIRA,50,51,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,M,[],[],1957-09-07,,RS,Santa Maria
3441,https://dadosabertos.camara.leg.br/api/v2/deputados/74137,LUIZ EDUARDO GREENHALGH,48,52,LUIZ EDUARDO RODRIGUES GREENHALGH,M,[],[],1948-04-11,,SP,São Paulo
3442,https://dadosabertos.camara.leg.br/api/v2/deputados/74138,ETEVALDA GRASSI DE MENEZES,49,50,Etevalda Grassi de Menezes,F,[],[],1948-03-13,,ES,Rio Bananal
3443,https://dadosabertos.camara.leg.br/api/v2/deputados/74139,GUILHERME MENEZES,52,53,GUILHERME MENEZES DE ANDRADE,M,[],[],1943-12-12,,BA,Iguaí
3444,https://dadosabertos.camara.leg.br/api/v2/deputados/74140,JOSÉ CARLOS ARAÚJO,52,55,JOSÉ CARLOS LEÃO DE ARAÚJO,M,[],[],1944-12-21,,BA,Salvador
3445,https://dadosabertos.camara.leg.br/api/v2/deputados/74141,Josias Gomes,52,56,JOSIAS GOMES DA SILVA,M,[],[],1956-10-14,,PE,Amaraji
3446,https://dadosabertos.camara.leg.br/api/v2/deputados/74142,LUIZ CARREIRA,52,53,LUIZ ANTÔNIO VASCONCELLOS CARREIRA,M,[],[],1947-10-27,,BA,Salvador
3447,https://dadosabertos.camara.leg.br/api/v2/deputados/74143,MARCELO GUIMARÃES FILHO,52,54,MARCELO DE OLIVEIRA GUIMARÃES FILHO,M,"['http://twitter.com/marceloguima', ' http://twitter.com/marceloguima']",[],1976-03-01,,BA,Salvador
3448,https://dadosabertos.camara.leg.br/api/v2/deputados/74144,ZELINDA NOVAES,52,52,ZELINDA NOVAES E SILVA JARSKE,F,[],[],1944-12-25,,BA,Iguaí
3450,https://dadosabertos.camara.leg.br/api/v2/deputados/74146,ANDERSON ADAUTO,52,52,ANDERSON ADAUTO PEREIRA,M,[],[],1957-04-06,,MG,Sacramento
3451,https://dadosabertos.camara.leg.br/api/v2/deputados/74147,ATHOS AVELINO,52,52,ATHOS AVELINO PEREIRA,M,[],[],1951-06-06,,MG,Montes Claros
3452,https://dadosabertos.camara.leg.br/api/v2/deputados/74148,CARLOS WILLIAN,52,53,CARLOS WILLIAN DE SOUZA,M,[],[],1956-08-01,,MG,Belo Horizonte
3453,https://dadosabertos.camara.leg.br/api/v2/deputados/74149,CÉSAR MEDEIROS,52,52,JOSÉ CÉSAR DE MEDEIROS,M,[],[],1970-02-13,,MG,Ressaquinha
3454,https://dadosabertos.camara.leg.br/api/v2/deputados/74150,DR. FRANCISCO GONÇALVES,52,53,FRANCISCO GONÇALVES FILHO,M,[],[],1947-12-29,,MG,Pedro Leopoldo
3455,https://dadosabertos.camara.leg.br/api/v2/deputados/74151,GERALDO THADEU,52,54,GERALDO THADEU PEDREIRA DOS SANTOS,M,[],[],1945-10-26,,MG,Jacuí
3456,https://dadosabertos.camara.leg.br/api/v2/deputados/74152,ISAIAS SILVESTRE,52,54,ISAIAS SILVESTRE,M,[],[],1948-03-18,,MG,Belo Horizonte
3457,https://dadosabertos.camara.leg.br/api/v2/deputados/74153,IVO JOSÉ,52,52,IVO JOSÉ DA SILVA,M,[],[],1953-07-01,,MG,Açucena
3458,https://dadosabertos.camara.leg.br/api/v2/deputados/74154,JOÃO PAULO GOMES DA SILVA,52,52,JOÃO PAULO GOMES DA SILVA,M,[],[],1950-08-05,,MG,Raposos
3459,https://dadosabertos.camara.leg.br/api/v2/deputados/74155,LEONARDO MATTOS,52,52,LEONARDO JOSÉ DE MATTOS,M,[],[],1955-11-09,,MG,Belo Horizonte
3460,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,Leonardo Monteiro,52,56,JOSÉ LEONARDO COSTA MONTEIRO,M,[],[],1951-10-09,,MG,Governador Valadares
3461,https://dadosabertos.camara.leg.br/api/v2/deputados/74157,MARCELLO SIQUEIRA,52,52,MARCELLO LIGNANI SIQUEIRA,M,[],[],1938-02-22,,MG,Juiz de Fora
3462,https://dadosabertos.camara.leg.br/api/v2/deputados/74158,Mário Heringer,52,56,MÁRIO LÚCIO HERINGER,M,[],[],1954-09-30,,MG,Manhumirim
3463,https://dadosabertos.camara.leg.br/api/v2/deputados/74159,Odair Cunha,52,56,ODAIR JOSÉ DA CUNHA,M,"['odaircunhamg', ' odaircunhamg', ' odaircunhamg']",[],1976-06-18,,SP,Piedade
3464,https://dadosabertos.camara.leg.br/api/v2/deputados/74160,Patrus Ananias,52,56,PATRUS ANANIAS DE SOUZA,M,[],[],1952-01-26,,MG,Bocaiúva
3465,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,Reginaldo Lopes,52,56,REGINALDO LÁZARO DE OLIVEIRA LOPES,M,[],[],1973-04-02,,MG,Bom Sucesso
3466,https://dadosabertos.camara.leg.br/api/v2/deputados/74162,IRINY LOPES,52,54,IRINY NICOLAU CORRES LOPES,F,[],[],1956-02-12,,MG,Lavras
3467,https://dadosabertos.camara.leg.br/api/v2/deputados/74163,CARLOS MANATO,52,55,CARLOS HUMBERTO MANNATO,M,[],[],1957-08-07,,ES,Alegre
3468,https://dadosabertos.camara.leg.br/api/v2/deputados/74164,MARCELINO FRAGA,52,52,MARCELINO AYUB FRAGA,M,[],[],1958-09-21,,ES,Muqui
3469,https://dadosabertos.camara.leg.br/api/v2/deputados/74165,Neucimar Fraga,52,56,NEUCIMAR FERREIRA FRAGA,M,"['neucimarfraga55', ' neucimar.fraga']",[],1966-06-26,,BA,Itanhém
3470,https://dadosabertos.camara.leg.br/api/v2/deputados/74166,RENATO CASAGRANDE,52,52,JOSÉ RENATO CASAGRANDE,M,[],[],1960-12-03,,ES,Castelo
3471,https://dadosabertos.camara.leg.br/api/v2/deputados/74167,ALMIR MOURA,52,52,ALMIR OLIVEIRA MOURA,M,[],[],1959-05-22,,RJ,Rio de Janeiro
3472,https://dadosabertos.camara.leg.br/api/v2/deputados/74168,ANDRÉ LUIZ,52,52,ANDRÉ LUIZ LOPES DA SILVA,M,[],[],1959-02-04,,RJ,Rio de Janeiro
3473,https://dadosabertos.camara.leg.br/api/v2/deputados/74169,BERNARDO ARISTON,52,53,BERNARDO RAMOS ARISTON,M,[],[],1969-09-25,,RJ,Rio de Janeiro
3474,https://dadosabertos.camara.leg.br/api/v2/deputados/74170,JOÃO MENDES DE JESUS,52,52,JOÃO MENDES DE JESUS,M,[],[],1953-01-27,,BA,Aurelino Leal
3475,https://dadosabertos.camara.leg.br/api/v2/deputados/74171,CHICO ALENCAR,52,55,FRANCISCO RODRIGUES DE ALENCAR FILHO,M,[],[],1949-10-19,,RJ,Rio de Janeiro
3476,https://dadosabertos.camara.leg.br/api/v2/deputados/74172,DELEY,52,55,WANDERLEY ALVES DE OLIVEIRA,M,[],[],1959-08-28,,RJ,Volta Redonda
3477,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,52,55,EDUARDO COSENTINO DA CUNHA,M,[],[],1958-09-29,,RJ,Rio de Janeiro
3478,https://dadosabertos.camara.leg.br/api/v2/deputados/74174,ELAINE COSTA,52,52,ELANI CARVALHO COSTA,F,[],[],1959-05-12,,RJ,Niterói
3479,https://dadosabertos.camara.leg.br/api/v2/deputados/74175,JOSÉ DIVINO,52,52,JOSÉ DIVINO OLIVEIRA DE SOUZA,M,[],[],1964-06-02,,MS,Rio Negro
3480,https://dadosabertos.camara.leg.br/api/v2/deputados/74176,JOSIAS QUINTAL,52,52,JOSIAS QUINTAL DE OLIVEIRA,M,[],[],1947-12-29,,RJ,Santo Antônio de Pádua
3481,https://dadosabertos.camara.leg.br/api/v2/deputados/74177,MARINHA RAUPP,50,55,MARINHA CÉLIA ROCHA RAUPP DE MATOS,F,[],[],1960-11-23,,SP,Maracaí
3482,https://dadosabertos.camara.leg.br/api/v2/deputados/74178,SILVERNANI SANTOS,50,50,Silvernani César dos Santos,M,[],[],1956-10-01,,CE,Trairi
3483,https://dadosabertos.camara.leg.br/api/v2/deputados/74179,CARLOS AIRTON,50,50,Carlos Airton Magalhães Santana de Souza,M,[],[],1961-01-27,,AC,Feijó
3484,https://dadosabertos.camara.leg.br/api/v2/deputados/74180,CÉLIA MENDES,49,50,Auricélia Freitas de Assis,F,[],[],1958-09-28,,PA,Belém
3485,https://dadosabertos.camara.leg.br/api/v2/deputados/74181,CHICÃO BRÍGIDO,50,52,FRANCISCO BRÍGIDO DA COSTA,M,[],[],1958-03-09,,AM,Ipixuna
3486,https://dadosabertos.camara.leg.br/api/v2/deputados/74182,JOÃO MAIA,48,50,João Maia da Silva Filho,M,[],[],1941-11-04,,SP,Santa Branca
3487,https://dadosabertos.camara.leg.br/api/v2/deputados/74183,MAURI SÉRGIO,49,50,MAURI SERGIO MOURA DE OLIVEIRA,M,[],[],1954-09-15,,AC,Xapuri
3488,https://dadosabertos.camara.leg.br/api/v2/deputados/74184,RONIVON SANTIAGO,49,52,JOSÉ EDIMAR RONIVON SANTIAGO DE MELO,M,[],[],1950-10-14,,AC,Cruzeiro do Sul
3489,https://dadosabertos.camara.leg.br/api/v2/deputados/74185,ZILA BEZERRA,49,51,MARIA ZILA FROTA BEZERRA DE OLIVEIRA,F,[],[],1945-05-07,,RJ,Rio de Janeiro
3490,https://dadosabertos.camara.leg.br/api/v2/deputados/74186,ANTÔNIO JORGE,50,51,ANTONIO JORGE GODINHO,M,[],[],1951-09-09,,TO,Taguatinga
3491,https://dadosabertos.camara.leg.br/api/v2/deputados/74187,DARCI COELHO,49,52,DARCI MARTINS COELHO,M,[],[],1940-01-17,,MA,Porto Franco
3492,https://dadosabertos.camara.leg.br/api/v2/deputados/74188,DOLORES NUNES,50,51,MARIA DAS DORES BRAGA NUNES,F,[],[],1941-04-04,,TO,Natividade
3493,https://dadosabertos.camara.leg.br/api/v2/deputados/74189,FREIRE JÚNIOR,48,55,JOSÉ DOS SANTOS FREIRE JÚNIOR,M,[],[],1955-08-13,,GO,Goiânia
3495,https://dadosabertos.camara.leg.br/api/v2/deputados/74191,OSVALDO REIS,49,54,OSVALDO DE SOUZA REIS,M,[],[],1936-12-30,,PI,Floriano
3496,https://dadosabertos.camara.leg.br/api/v2/deputados/74192,PAULO MOURÃO,48,51,PAULO SARDINHA MOURAO,M,[],[],1956-03-09,,TO,Cristalândia
3497,https://dadosabertos.camara.leg.br/api/v2/deputados/74193,UDSON BANDEIRA,50,51,UDSON COELHO BANDEIRA,M,[],[],1967-01-01,,TO,Formoso do Araguaia
3498,https://dadosabertos.camara.leg.br/api/v2/deputados/74194,ANTONIO JOAQUIM,49,52,ANTONIO JOAQUIM ARAÚJO FILHO,M,[],[],1940-08-21,,MA,Caxias
3499,https://dadosabertos.camara.leg.br/api/v2/deputados/74195,CÉSAR BANDEIRA,49,52,CARLOS CÉSAR BRANCO BANDEIRA,M,[],[],1946-05-02,,MA,Grajaú
3501,https://dadosabertos.camara.leg.br/api/v2/deputados/74197,DOMINGOS DUTRA,50,54,DOMINGOS FRANCISCO DUTRA FILHO,M,[],[],1956-03-20,,MA,Buriti
3502,https://dadosabertos.camara.leg.br/api/v2/deputados/74198,ELISEU MOURA,50,53,ELISEU BARROSO DE CARVALHO MOURA,M,[],[],1952-12-04,,PI,Oeiras
3503,https://dadosabertos.camara.leg.br/api/v2/deputados/74199,FRANCISCO COELHO,48,51,FRANCISCO DE ASSIS MILHOMEM COELHO,M,[],[],1949-06-14,,MA,Balsas
3504,https://dadosabertos.camara.leg.br/api/v2/deputados/74200,Gastão Vieira,50,56,GASTÃO DIAS VIEIRA,M,[],[],1946-06-15,,MA,São Luís
3505,https://dadosabertos.camara.leg.br/api/v2/deputados/74201,JAYME SANTANA,47,50,Jayme Manoel Tavares Neiva de Santana,M,[],[],1943-11-19,,MA,São Luís
3506,https://dadosabertos.camara.leg.br/api/v2/deputados/74202,JOÃO ALBERTO,46,50,João Alberto de Souza,M,[],[],1935-10-01,,MA,Bacabal
3507,https://dadosabertos.camara.leg.br/api/v2/deputados/74203,JOSÉ CARLOS SABÓIA,48,50,JOSE CARLOS DE SABOIA MAGALHAES NETO,M,[],[],1945-10-25,,CE,Sobral
3509,https://dadosabertos.camara.leg.br/api/v2/deputados/74205,MÁRCIA MARINHO,50,50,Márcia Regina Serejo Marinho,F,[],[],1963-10-22,,MA,São Luís
3510,https://dadosabertos.camara.leg.br/api/v2/deputados/74206,MAURO FECURY,48,51,MAURO DE ALENCAR FECURY,M,[],[],1941-01-13,,AC,Rio Branco
3511,https://dadosabertos.camara.leg.br/api/v2/deputados/74207,PEDRO NOVAIS,47,54,PEDRO NOVAIS LIMA,M,[],[],1930-07-07,,MA,Coelho Neto
3512,https://dadosabertos.camara.leg.br/api/v2/deputados/74208,REMI TRINTA,50,52,REMI ABREU TRINTA,M,[],[],1940-02-11,,MA,São Bento
3513,https://dadosabertos.camara.leg.br/api/v2/deputados/74209,ROBERTO ROCHA,50,53,ROBERTO COELHO ROCHA,M,[],[],1965-08-04,,MA,São Luís
3514,https://dadosabertos.camara.leg.br/api/v2/deputados/74210,SARNEY FILHO,47,55,JOSÉ SARNEY FILHO,M,[],[],1957-06-14,,MA,São Luís
3515,https://dadosabertos.camara.leg.br/api/v2/deputados/74211,SEBASTIÃO MADEIRA,50,53,SEBASTIAO TORRES MADEIRA,M,[],[],1949-12-29,,MA,São Domingos do Maranhão
3516,https://dadosabertos.camara.leg.br/api/v2/deputados/74212,Aníbal Gomes,50,56,ANÍBAL FERREIRA GOMES,M,[],[],1953-06-07,,RJ,Rio de Janeiro
3517,https://dadosabertos.camara.leg.br/api/v2/deputados/74213,ANTONIO BALHMANN,50,55,ANTONIO BALHMANN CARDOSO NUNES FILHO,M,"['http://twitter.com/#!/Dep_Balhmann', ' http://www.facebook.com/profile.php?id=100002156484492&amp;viewas=100000686899395&amp;returnto=profile']",[],1949-08-22,,CE,Russas
3518,https://dadosabertos.camara.leg.br/api/v2/deputados/74214,ANTONIO DOS SANTOS,49,50,Antonio dos Santos Soares Cavalcante,M,[],[],1943-11-01,,CE,Crateús
3519,https://dadosabertos.camara.leg.br/api/v2/deputados/74215,DÉRCIO KNOP,49,50,Dércio Augusto Knop,M,[],[],1948-06-11,,RS,Palmeira das Missões
3520,https://dadosabertos.camara.leg.br/api/v2/deputados/74216,RAIMUNDO GOMES DE MATOS,50,55,RAIMUNDO GOMES DE MATOS,M,[],[],1951-03-30,,CE,Fortaleza
3521,https://dadosabertos.camara.leg.br/api/v2/deputados/74217,ARLINDO VARGAS,50,51,ARLINDO ROSO DE VARGAS,M,[],[],1948-01-14,,RS,Formigueiro
3522,https://dadosabertos.camara.leg.br/api/v2/deputados/74218,WALTER PINHEIRO,50,53,WALTER DE FREITAS PINHEIRO,M,[],[],1959-05-25,,BA,Salvador
3524,https://dadosabertos.camara.leg.br/api/v2/deputados/74220,ADEMIR CUNHA,50,50,Ademir Barbosa da Cunha,M,[],[],1942-07-23,,PE,Paulista
3525,https://dadosabertos.camara.leg.br/api/v2/deputados/74221,RONALDO SANTOS,50,51,RONALDO DE OLIVEIRA SANTOS,M,[],[],1947-04-01,,RJ,Rio de Janeiro
3527,https://dadosabertos.camara.leg.br/api/v2/deputados/74223,FLÁVIO PALMIER DA VEIGA,48,50,Flávio Palmier Martins da Veiga,M,[],[],1932-02-02,,RJ,Niterói
3528,https://dadosabertos.camara.leg.br/api/v2/deputados/74224,CARLOS ALBERTO CAMPISTA,49,50,Carlos Alberto Tavares Campista,M,[],[],1946-04-06,,RJ,
3530,https://dadosabertos.camara.leg.br/api/v2/deputados/74226,GERALDO PASTANA,50,50,Geraldo Irineu Pastana de Oliveira,M,[],[],1947-12-15,,PA,Santarém
3531,https://dadosabertos.camara.leg.br/api/v2/deputados/74227,JOANA D'ARC,50,50,JOANA D'ARC CARVALHO GUIMARÃES,F,[],[],1957-06-19,,MG,Cataguases
3532,https://dadosabertos.camara.leg.br/api/v2/deputados/74228,PAULO NASCIMENTO,50,50,Paulo Américo de Oliveira Nascimento,M,[],[],1936-08-27,,RJ,Teresópolis
3533,https://dadosabertos.camara.leg.br/api/v2/deputados/74229,SILVIO PESSOA,50,50,Silvio Pessoa de Carvalho,M,[],[],1935-04-01,,PE,Recife
3534,https://dadosabertos.camara.leg.br/api/v2/deputados/74230,COLBERT MARTINS,50,55,COLBERT MARTINS DA SILVA FILHO,M,[],[],1952-10-02,,BA,Feira de Santana
3535,https://dadosabertos.camara.leg.br/api/v2/deputados/74231,DALILA FIGUEIREDO,50,50,Dalila Eugênia Maranhão Dias Figueiredo,F,[],[],1949-10-14,,MA,São Luís
3536,https://dadosabertos.camara.leg.br/api/v2/deputados/74232,JOSÉ DA PAIXÃO,50,50,José Eustáquio da Paixão,M,[],[],1946-03-19,,MG,Belo Horizonte
3537,https://dadosabertos.camara.leg.br/api/v2/deputados/74233,VANIO DOS SANTOS,50,51,VANIO DOS SANTOS,M,[],[],1961-04-27,,SC,Gravatal
3539,https://dadosabertos.camara.leg.br/api/v2/deputados/74235,MARCUS VICENTE,50,55,MARCUS ANTÔNIO VICENTE,M,[],[],1954-04-28,,ES,Ibiraçu
3540,https://dadosabertos.camara.leg.br/api/v2/deputados/74236,OCTÁVIO ELÍSIO,48,50,Octávio Elísio Alves de Brito,M,[],[],1940-01-27,,MG,Belo Horizonte
3541,https://dadosabertos.camara.leg.br/api/v2/deputados/74237,RAIMUNDO COLOMBO,50,51,JOÃO RAIMUNDO COLOMBO,M,[],[],1955-02-28,,SC,Lages
3543,https://dadosabertos.camara.leg.br/api/v2/deputados/74239,PAULO LUSTOSA,46,50,Paulo de Tarso Lustosa da Costa,M,[],[],1944-11-22,,CE,Sobral
3544,https://dadosabertos.camara.leg.br/api/v2/deputados/74240,JOÃO TOTA,49,52,JOÃO TOTA SOARES DE FIGUEIREDO,M,[],[],1940-10-20,,PB,Teixeira
3545,https://dadosabertos.camara.leg.br/api/v2/deputados/74241,EMÍLIO ASSMAR,50,50,Emílio Assmar Sobrinho,M,[],[],1943-06-11,,AC,Rio Branco
3546,https://dadosabertos.camara.leg.br/api/v2/deputados/74242,EDUARDO COELHO,50,50,EDUARDO JOSÉ PEREIRA COELHO,M,[],[],1949-05-06,,SP,Promissão
3547,https://dadosabertos.camara.leg.br/api/v2/deputados/74243,NELSON HARTER,50,51,NELSON HARTER FILHO,M,[],[],1959-03-09,,RS,Pelotas
3549,https://dadosabertos.camara.leg.br/api/v2/deputados/74245,MARCOS VINICIUS DE CAMPOS,50,50,Marcos Vinicius de Campos,M,[],[],1961-10-27,,SP,Presidente Venceslau
3551,https://dadosabertos.camara.leg.br/api/v2/deputados/74247,ÁLVARO RIBEIRO,49,50,Álvaro Silva Ribeiro,M,[],[],1956-12-06,,PE,Recife
3552,https://dadosabertos.camara.leg.br/api/v2/deputados/74248,ANA CATARINA,50,51,ANA CATARINA LYRA ALVES,F,[],[],1948-12-09,,RJ,Rio de Janeiro
3553,https://dadosabertos.camara.leg.br/api/v2/deputados/74249,MESSIAS GÓIS,48,50,Manoel Messias Góis,M,[],[],1941-04-20,,SE,Ribeirópolis
3554,https://dadosabertos.camara.leg.br/api/v2/deputados/74250,JOSÉ COSTA,45,50,José Oliveira Costa,M,[],[],1935-08-23,,AL,Palmeira dos Índios
3555,https://dadosabertos.camara.leg.br/api/v2/deputados/74251,ODAISA FERNANDES,50,50,ODAISA FERNANDES FERREIRA,F,[],[],1944-06-10,,AC,Porto Acre
3556,https://dadosabertos.camara.leg.br/api/v2/deputados/74252,JUÍZA DENISE FROSSARD,52,52,DENISE FROSSARD LOSCHI,F,[],[],1950-10-06,,MG,Carangola
3557,https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,52,56,JULIO LUIZ BAPTISTA LOPES,M,[],[],1959-04-06,,RJ,Rio de Janeiro
3558,https://dadosabertos.camara.leg.br/api/v2/deputados/74254,Leonardo Picciani,52,56,LEONARDO CARNEIRO MONTEIRO PICCIANI,M,[],[],1979-11-06,,RJ,Nilópolis
3559,https://dadosabertos.camara.leg.br/api/v2/deputados/74255,MARIA LUCIA,52,52,MARIA LUCIA NETTO DOS SANTOS,F,[],[],1953-03-25,,RJ,Rio de Janeiro
3560,https://dadosabertos.camara.leg.br/api/v2/deputados/74256,REINALDO BETÃO,52,52,REINALDO PEREIRA PINTO,M,[],[],1959-02-07,,RJ,Duque de Caxias
3561,https://dadosabertos.camara.leg.br/api/v2/deputados/74257,RENATO COZZOLINO,52,53,RENATO COZZOLINO SOBRINHO,M,[],[],1956-01-28,,RJ,Rio de Janeiro
3562,https://dadosabertos.camara.leg.br/api/v2/deputados/74258,SANDRO MATOS,52,53,SANDRO MATOS PEREIRA,M,[],[],1970-04-22,,RJ,São João de Meriti
3563,https://dadosabertos.camara.leg.br/api/v2/deputados/74259,VIEIRA REIS,52,52,JAILDO VIEIRA REIS,M,[],[],1959-07-06,,BA,Camacan
3564,https://dadosabertos.camara.leg.br/api/v2/deputados/74260,AMAURI GASQUES,52,52,AMAURI ROBLEDO GASQUES,M,[],[],1958-03-17,,SP,São Paulo
3565,https://dadosabertos.camara.leg.br/api/v2/deputados/74261,JOÃO BATISTA,52,52,JOÃO BATISTA RAMOS DA SILVA,M,[],[],1944-02-24,,RJ,Rio de Janeiro
3566,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,Carlos Sampaio,52,56,CARLOS HENRIQUE FOCESI SAMPAIO,M,[],[],1963-03-31,,SP,Campinas
3567,https://dadosabertos.camara.leg.br/api/v2/deputados/74263,CLÁUDIO MAGRÃO,52,53,CLÁUDIO MAGRÃO DE CAMARGO CRE,M,[],[],1951-07-06,,SP,Osasco
3568,https://dadosabertos.camara.leg.br/api/v2/deputados/74264,DEVANIR RIBEIRO,52,54,DEVANIR RIBEIRO,M,[],[],1944-02-02,,SP,Getulina
3569,https://dadosabertos.camara.leg.br/api/v2/deputados/74265,DIMAS RAMALHO,52,54,DIMAS EDUARDO RAMALHO,M,[],[],1954-08-13,,SP,Taquaritinga
3570,https://dadosabertos.camara.leg.br/api/v2/deputados/74266,DURVAL ORLATO,52,52,DURVAL LOPES ORLATO,M,[],[],1964-04-21,,SP,Jundiaí
3571,https://dadosabertos.camara.leg.br/api/v2/deputados/74267,EDNA MACEDO,52,52,EDNA BEZERRA SAMPAIO FERNANDES,F,[],[],1948-04-01,,RJ,Rio das Flores
3572,https://dadosabertos.camara.leg.br/api/v2/deputados/74268,ELIMAR MÁXIMO DAMASCENO,52,52,ELIMAR MÁXIMO DAMASCENO,M,[],[],1951-02-17,,MG,Santa Maria do Suaçuí
3574,https://dadosabertos.camara.leg.br/api/v2/deputados/74270,Gilberto Nascimento,52,56,GILBERTO NASCIMENTO SILVA,M,[],[],1956-07-09,,SP,São Paulo
3575,https://dadosabertos.camara.leg.br/api/v2/deputados/74271,ILDEU ARAUJO,52,52,ILDEU ALVES DE ARAUJO,M,[],[],1943-03-22,,MG,Serrania
3576,https://dadosabertos.camara.leg.br/api/v2/deputados/74272,JAMIL MURAD,52,53,JAMIL MURAD,M,[],[],1943-02-20,,SP,Ubarana
3577,https://dadosabertos.camara.leg.br/api/v2/deputados/74273,Jefferson Campos,52,56,JEFFERSON ALVES DE CAMPOS,M,"['depjefferson', ' depjefferson', ' DepJeffersonCampos', ' depjefferson']",[],1964-10-26,,SP,Ourinhos
3578,https://dadosabertos.camara.leg.br/api/v2/deputados/74274,JOSÉ EDUARDO CARDOZO,52,53,JOSÉ EDUARDO MARTINS CARDOZO,M,[],[],1959-04-18,,SP,São Paulo
3580,https://dadosabertos.camara.leg.br/api/v2/deputados/74276,JOVINO CÂNDIDO,52,52,JOVINO CÂNDIDO DA SILVA,M,[],[],1955-01-20,,SP,Florínia
3581,https://dadosabertos.camara.leg.br/api/v2/deputados/74277,LOBBE NETO,52,55,ANTONIO ADOLPHO LOBBE NETO,M,[],[],1957-06-18,,SP,São Paulo
3582,https://dadosabertos.camara.leg.br/api/v2/deputados/74278,MARCELO ORTIZ,52,55,FRANCISCO MARCELO ORTIZ FILHO,M,[],[],1934-12-26,,SP,Penápolis
3583,https://dadosabertos.camara.leg.br/api/v2/deputados/74279,MARCOS ABRAMO,52,52,MARCOS ROBERTO ABRAMO,M,[],[],1969-12-22,,SP,Porto Ferreira
3584,https://dadosabertos.camara.leg.br/api/v2/deputados/74280,PROFESSOR IRAPUAN TEIXEIRA,52,52,IRAPUAN TEIXEIRA,M,[],[],1948-12-07,,RS,Porto Alegre
3585,https://dadosabertos.camara.leg.br/api/v2/deputados/74281,ROBERTO GOUVEIA,52,52,ROBERTO GOUVEIA NASCIMENTO,M,[],[],1955-06-06,,MG,Ituiutaba
3586,https://dadosabertos.camara.leg.br/api/v2/deputados/74282,VANDERLEI ASSIS,52,52,VANDERLEI ASSIS DE SOUZA,M,[],[],1945-10-29,,RJ,Rio de Janeiro
3587,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,Vicentinho,52,56,VICENTE PAULO DA SILVA,M,"['Vicentinhopt', ' DeputadoFederalVicentinho', ' vicentinho_pt', ' DeputadoFederalVicentinhoPTSP']",[],1956-04-08,,RN,Santa Cruz
3588,https://dadosabertos.camara.leg.br/api/v2/deputados/74284,WALTER FELDMAN,52,54,WALTER MEYER FELDMAN,M,[],[],1954-01-29,,SP,São Paulo
3589,https://dadosabertos.camara.leg.br/api/v2/deputados/74285,CARLOS ABICALIL,52,53,CARLOS AUGUSTO ABICALIL,M,[],[],1962-01-23,,RJ,Nova Friburgo
3590,https://dadosabertos.camara.leg.br/api/v2/deputados/74286,THELMA DE OLIVEIRA,52,53,THELMA PIMENTEL FIGUEIREDO DE OLIVEIRA,F,[],[],1957-10-30,,MT,Cuiabá
3591,https://dadosabertos.camara.leg.br/api/v2/deputados/74287,JOSÉ ROBERTO ARRUDA,52,52,JOSÉ ROBERTO ARRUDA,M,[],[],1954-01-05,,MG,Itajubá
3592,https://dadosabertos.camara.leg.br/api/v2/deputados/74288,MANINHA,52,52,MARIA JOSÉ DA CONCEIÇÃO MANINHA,F,[],[],1948-09-13,,MG,Januária
3593,https://dadosabertos.camara.leg.br/api/v2/deputados/74289,TATICO,52,53,JOSÉ FUSCALDI CESILIO,M,[],[],1940-09-28,,MG,Teixeiras
3594,https://dadosabertos.camara.leg.br/api/v2/deputados/74290,CARLOS ALBERTO LERÉIA,52,54,CARLOS ALBERTO LERÉIA DA SILVA,M,[],[],1961-06-19,,MG,Bambuí
3595,https://dadosabertos.camara.leg.br/api/v2/deputados/74291,ARNON BEZERRA,50,55,JOSÉ ARNON CRUZ BEZERRA DE MENEZES,M,[],[],1951-08-13,,CE,Crato
3596,https://dadosabertos.camara.leg.br/api/v2/deputados/74292,EDSON QUEIROZ,50,50,Edson Queiroz Filho,M,[],[],1951-10-06,,CE,Fortaleza
